default,age,gender,income,balance,own,miss,educ
0,59,2,58246,1608,1,0,2
1,39,1,39353,1326,0,1,1
0,45,1,61449,0,1,0,3
0,56,1,201690,0,1,0,5
0,57,1,52894,685,1,0,3
0,49,2,87590,2010,1,1,5
0,52,1,77199,0,0,0,1
0,34,1,35792,2100,0,1,2
0,50,2,100610,0,1,0,3
0,39,2,27978,803,0,0,2
0,36,2,29003,1005,0,0,3
0,45,1,49849,327,1,0,2
0,44,2,24440,116,1,0,1
0,42,2,15528,1776,0,0,1
0,54,2,53973,251,1,0,2
0,38,2,32283,0,0,0,3
1,43,1,40347,2163,0,3,1
0,59,2,120155,0,1,1,2
0,56,2,34080,0,0,0,2
0,48,2,32902,111,1,0,2
0,43,2,87591,3190,0,1,3
0,33,2,60406,0,0,0,3
0,52,2,30237,0,0,0,2
0,47,1,44917,1617,1,2,1
0,55,2,71268,2929,1,2,2
0,40,2,26652,787,1,0,2
0,35,1,64534,1525,1,1,4
0,32,1,50834,0,0,0,4
0,59,2,61634,0,1,0,2
0,42,1,142129,0,0,0,3
0,42,1,51425,36,1,0,4
0,35,1,74190,0,0,0,4
0,33,1,48152,394,0,0,3
0,43,2,33380,74,0,1,3
0,58,2,89259,0,1,1,4
0,59,1,163410,2768,1,1,4
0,45,1,81970,0,1,1,4
0,38,1,44079,0,1,0,3
0,33,1,88855,1569,0,1,3
0,36,2,21968,22,0,0,2
1,48,1,44352,8370,1,3,2
0,33,2,55718,3163,0,1,5
0,43,2,71927,0,0,0,4
0,56,1,103800,1217,1,3,2
0,33,1,88667,827,0,0,4
0,30,1,61610,551,0,0,4
0,30,2,15302,0,0,0,2
0,52,1,80609,2621,1,1,4
0,31,1,28068,1580,0,1,2
0,43,1,56290,436,0,0,1
0,47,1,119028,0,1,0,4
0,34,2,32625,0,0,0,3
0,45,2,49778,292,1,0,3
0,53,1,76198,1600,0,0,4
0,47,2,40025,0,0,0,3
0,35,1,153001,868,0,1,4
1,43,1,39855,0,0,1,3
0,50,2,33233,0,1,0,2
0,38,2,25492,712,0,0,2
0,55,1,114698,0,1,0,3
0,48,2,34540,0,1,0,3
0,55,1,49290,24,1,0,2
0,40,2,24820,1855,0,0,1
0,48,2,38006,861,1,0,1
0,30,2,31408,419,0,0,3
0,54,1,55965,0,1,0,2
0,41,2,36964,1567,0,1,2
0,33,1,25529,172,0,0,1
0,46,2,52935,829,1,0,2
0,38,1,37843,690,0,1,3
0,44,1,46797,0,0,0,2
0,45,1,33309,803,0,0,2
0,56,1,84021,0,1,0,3
0,38,1,98140,284,0,0,4
0,48,2,32547,971,0,1,2
1,54,1,40100,2344,1,1,2
0,43,2,53818,479,1,0,4
0,30,1,10000,1500,0,1,1
0,39,1,102949,2984,0,1,4
0,44,1,48557,0,1,0,2
0,56,1,43501,1277,1,0,1
0,58,2,67799,0,1,0,4
0,59,1,209524,419,1,0,4
0,42,1,80465,0,1,0,5
0,31,1,40649,1080,0,0,3
0,50,1,37138,703,1,1,1
0,33,2,25108,828,0,0,2
0,41,2,36339,808,0,0,3
0,31,2,45011,558,0,0,3
0,30,2,38352,0,0,0,4
0,56,2,50349,0,1,0,2
0,33,1,24133,69,0,0,2
0,30,1,151230,324,0,1,3
0,47,2,130859,0,1,1,3
0,38,1,46561,878,0,0,2
0,44,1,30179,0,1,0,2
0,51,1,148091,0,0,0,4
0,35,1,40793,672,0,0,1
0,40,2,68155,0,1,0,4
0,32,2,66096,171,0,0,2
0,48,2,42675,494,0,0,2
0,57,2,42815,0,1,0,3
0,59,2,42763,421,1,0,2
0,55,1,35602,0,1,1,1
0,53,1,47100,863,1,0,2
0,49,2,22712,192,0,0,1
0,43,2,26954,450,1,0,1
0,34,2,10000,819,0,0,1
0,48,2,48318,1409,0,1,3
0,59,2,35352,0,1,0,2
0,57,2,39636,0,1,0,1
1,48,1,32640,5426,1,2,2
0,52,1,67884,1072,1,0,4
0,54,1,194284,567,1,0,2
0,55,1,62708,457,0,0,3
0,49,2,32426,0,1,0,3
0,32,2,36674,74,1,0,3
0,56,2,26763,0,1,0,1
0,55,1,73566,279,1,0,3
0,56,2,37531,2080,1,0,2
0,37,1,34530,349,0,0,2
0,33,1,21298,0,0,0,2
0,39,2,21394,1454,0,0,2
0,50,2,37173,6934,1,2,3
0,56,1,113617,3,1,0,5
0,38,2,53176,0,0,0,4
0,55,2,49277,800,0,1,3
0,50,1,46200,761,0,0,1
1,56,1,50667,1325,1,1,3
0,44,2,27982,23,0,0,2
0,59,2,62337,0,1,0,2
0,37,2,21951,648,0,0,2
0,48,1,233826,225,0,0,3
0,50,1,71808,266,1,0,3
0,50,1,75245,1097,1,1,2
0,52,1,40492,1342,1,1,2
0,45,2,49373,0,0,0,3
0,53,1,56756,756,0,0,3
0,45,2,31946,1876,0,1,2
0,45,2,31822,297,1,1,3
0,36,2,44692,0,0,0,2
0,32,2,38504,0,0,0,2
0,52,2,25405,327,1,0,1
0,44,1,52364,38,0,0,3
0,43,1,69393,8,1,0,5
0,43,1,29562,85,0,0,1
0,34,2,15898,15,0,0,2
0,33,2,42770,199,0,1,4
0,55,1,56193,0,1,0,3
0,33,2,42087,0,0,0,3
0,35,1,44323,266,1,0,3
0,51,2,27103,67,0,0,2
0,41,1,107204,4665,0,2,4
0,54,1,83675,0,0,0,3
0,41,1,28744,910,0,0,1
0,41,2,109625,0,1,0,4
0,50,1,89507,695,1,1,4
0,41,1,73291,85,0,0,3
1,58,1,92369,4339,1,1,3
0,53,1,82984,0,1,0,5
0,43,1,68561,0,1,0,4
0,57,1,75364,0,1,1,1
0,49,1,39262,0,1,1,2
0,35,2,42691,1615,0,0,3
0,32,2,23168,1456,1,1,2
0,33,2,75046,704,0,0,3
1,39,1,47526,5790,0,2,3
0,58,1,62557,706,1,0,2
0,51,1,71931,170,1,0,2
0,44,2,30828,0,1,0,2
0,32,1,32660,0,0,0,3
0,59,1,74927,201,1,1,2
0,40,1,38462,521,1,0,3
0,56,1,39343,0,1,0,1
0,33,2,20144,0,1,1,2
0,55,2,29789,297,1,0,2
0,37,1,144450,0,0,0,4
0,52,1,104017,1644,1,1,4
0,33,1,26688,1017,0,1,2
0,37,2,28878,0,0,0,2
0,48,2,24400,0,1,0,1
0,39,1,42784,656,0,0,2
0,55,1,110299,2228,1,1,4
0,53,2,49081,0,1,0,2
1,55,2,59903,1319,1,0,3
0,57,1,68373,0,1,0,4
0,59,1,46194,0,1,0,2
1,45,1,57567,4056,0,1,2
0,43,2,173951,1379,1,0,5
0,48,2,55661,857,1,0,2
0,56,1,40711,0,1,0,1
0,39,2,56491,310,1,0,2
0,33,1,25000,941,0,0,2
0,36,1,47099,0,0,0,2
1,53,2,112150,1047,1,0,4
0,50,1,68430,152,1,0,2
0,41,1,46673,331,1,0,3
0,32,1,15820,685,1,0,1
0,35,2,26680,1234,0,1,2
0,52,1,68538,170,1,1,2
0,36,1,20351,2629,0,1,1
0,37,2,63162,2680,1,1,4
0,31,2,21038,3259,0,1,2
0,35,1,35098,648,0,0,2
0,43,1,28059,515,0,0,1
0,57,1,102465,281,1,0,3
0,33,2,45945,2067,0,0,4
0,48,2,107749,0,0,0,4
0,54,2,31335,0,1,0,2
0,32,1,22798,0,0,0,2
0,41,1,31284,174,1,0,2
0,31,2,19292,0,0,0,2
0,40,2,64546,0,1,0,5
0,31,2,17092,945,0,0,2
0,36,1,29716,1630,0,0,2
0,57,2,53487,0,1,1,2
0,41,1,55780,2089,0,1,2
0,34,2,47215,0,0,0,4
0,44,2,89044,324,1,0,2
0,48,1,33131,0,1,0,2
0,45,1,41372,0,1,0,3
0,55,2,51429,4397,1,2,2
0,41,2,32895,856,0,0,2
0,56,2,106389,1664,1,0,5
0,47,2,17446,229,1,0,1
0,43,1,28881,164,0,0,1
0,31,1,52895,349,0,0,4
0,39,2,66112,0,1,0,2
0,41,2,18331,71,0,0,1
0,59,1,84553,553,1,0,2
0,58,2,40674,358,1,1,3
0,45,1,50949,85,1,0,3
0,51,2,212112,871,1,0,3
0,33,2,13191,393,0,0,1
0,33,1,44769,218,0,0,4
0,34,1,38257,67,0,0,3
0,47,2,30862,0,1,0,2
0,32,1,26992,1056,0,1,2
0,40,1,57074,0,0,2,4
0,52,1,82974,0,1,0,3
0,53,1,68822,0,1,0,3
0,50,2,36289,159,1,0,3
0,44,1,59857,3048,0,1,3
0,54,1,101396,959,1,0,2
0,40,1,35240,0,0,0,2
0,30,2,26925,551,0,0,3
0,33,2,11188,289,0,0,1
0,45,1,65483,293,0,3,2
0,47,1,35978,321,1,0,2
0,45,1,64893,0,0,0,4
1,43,1,35572,1659,0,1,2
0,40,1,36715,0,0,0,3
0,42,2,94849,0,1,0,4
0,37,1,41130,942,0,0,2
0,45,1,63676,2159,0,1,2
0,52,1,65773,0,1,0,4
0,37,2,64439,0,1,0,5
1,45,1,54700,3525,0,1,3
0,56,2,57078,721,1,0,1
0,49,2,30619,870,1,0,2
0,42,1,79930,1619,1,1,5
0,45,1,30170,0,1,0,2
0,34,2,26795,208,0,0,3
0,53,1,53535,153,1,0,3
0,36,1,50110,0,0,1,3
0,49,2,52090,0,1,0,4
0,39,1,92888,0,0,0,3
0,46,2,18016,0,0,0,1
0,38,1,27766,80,0,0,2
0,31,2,144201,131,1,0,4
1,48,2,30385,2478,1,1,2
0,57,1,39455,238,1,0,1
0,33,2,22153,0,0,0,2
0,38,2,41513,1206,1,0,3
0,54,1,39174,4351,0,2,2
0,32,2,29510,202,0,0,2
1,42,1,24151,2351,0,3,1
0,43,2,43248,0,1,0,3
0,51,2,41869,336,1,0,2
0,34,1,40170,90,0,0,3
0,47,2,53491,296,0,0,2
0,43,2,47896,0,0,0,4
0,51,1,50436,0,0,0,2
0,56,1,148034,315,1,0,5
0,50,2,49460,336,0,0,4
0,59,1,60485,0,1,0,2
0,58,1,40683,4399,1,1,2
0,32,2,26255,0,0,0,3
0,59,1,117504,0,1,0,5
0,50,1,42690,259,1,0,1
0,46,2,79617,219,0,0,5
0,38,2,53090,178,0,0,4
0,46,1,53193,0,1,0,2
0,55,2,64764,64,1,0,5
0,30,1,32303,0,0,0,3
0,43,1,16955,0,0,1,1
0,53,1,42808,235,0,0,2
0,54,2,37644,193,1,0,3
0,59,2,43685,5506,1,1,2
0,40,2,47634,0,0,0,2
0,42,2,30129,769,1,0,2
0,58,1,48732,0,1,0,2
0,52,1,86084,0,1,0,5
0,45,2,1382261,1121,0,0,3
0,46,1,31790,0,0,1,2
0,35,2,38311,3457,0,2,3
0,30,2,15156,178,0,0,2
0,43,2,37810,327,0,0,2
0,35,2,66854,980,1,0,5
0,33,1,33130,0,1,0,2
0,57,2,44485,549,1,0,3
0,57,1,47971,1144,1,0,3
0,34,1,29476,0,1,0,3
0,41,1,51530,0,1,0,2
0,53,1,78086,2371,1,1,3
0,57,2,144250,0,1,0,2
1,44,2,55931,1145,1,0,3
0,45,1,42927,1877,0,1,3
1,51,2,40729,16,1,1,3
0,54,1,124551,1313,1,0,4
0,34,2,45046,1058,0,0,3
0,47,2,50205,0,1,1,2
0,34,2,34070,1165,0,3,3
0,46,2,71490,351,1,1,4
0,43,1,53699,54,0,1,3
0,41,2,17768,493,0,0,1
0,35,1,35571,0,0,3,1
0,49,1,66663,0,1,0,3
0,56,2,77854,0,1,0,4
0,56,1,42363,0,1,0,2
1,57,1,67408,8582,1,3,3
0,34,1,73340,0,1,0,4
0,42,2,87875,0,0,2,3
0,49,2,26580,0,1,0,1
0,58,1,43850,2127,1,0,2
0,36,1,68478,691,1,0,5
0,58,1,71594,977,1,1,2
0,46,1,96764,1102,1,0,5
0,31,1,59007,1007,0,0,5
0,38,2,30582,0,0,0,3
0,41,2,34149,917,0,1,3
0,39,1,96828,1640,0,0,5
0,31,2,38547,0,0,2,4
0,31,1,20200,0,0,0,2
0,45,2,34463,0,1,0,2
0,30,1,71954,0,0,0,4
0,39,2,90293,0,0,0,4
0,58,1,73631,0,1,0,3
0,58,2,113788,0,1,0,5
0,49,1,101979,0,1,0,3
0,59,1,211678,0,1,0,5
0,36,2,19525,1058,0,0,2
0,42,2,25945,0,0,0,2
0,54,1,57102,139,1,1,3
1,45,2,39578,2177,0,1,2
0,34,1,44462,2164,0,2,3
0,49,1,141644,0,1,0,4
1,34,2,30530,3048,0,1,2
0,43,1,35256,5,1,0,2
0,32,1,55608,1431,0,4,4
0,40,2,92498,0,1,0,3
0,43,2,217067,1527,1,1,4
1,55,2,73601,76,1,2,4
0,43,2,99695,37,0,0,3
0,55,1,69683,206,1,0,3
1,36,1,67121,9354,0,4,4
0,31,2,26984,154,0,0,2
0,31,2,53383,1285,0,1,5
0,40,1,36261,1229,1,0,3
0,46,1,32480,447,0,0,2
0,45,1,45514,0,1,0,1
0,58,2,31884,0,1,0,2
0,56,1,47247,216,1,0,2
0,58,1,59056,0,1,0,2
0,40,1,26813,0,0,0,2
0,48,1,51472,4470,0,1,3
0,45,2,34701,147,1,0,2
0,58,1,77486,0,1,0,2
0,43,2,47410,776,0,0,3
0,59,1,35848,828,1,1,1
0,39,2,27573,294,1,0,3
0,52,2,49702,8,1,0,3
0,50,1,77330,1826,0,1,5
0,39,1,34079,225,1,0,2
0,49,1,77043,2041,1,0,5
0,48,2,51207,2014,1,0,2
0,38,2,42566,0,0,0,4
1,50,1,37016,3896,1,1,1
0,47,1,58995,2132,1,2,2
0,30,2,124373,3869,0,1,5
0,38,1,30807,843,1,0,2
0,45,2,36729,0,1,0,3
0,45,1,33056,0,1,0,2
0,35,2,34895,608,1,0,3
0,43,2,59828,0,1,0,4
0,37,1,80162,138,1,0,4
0,57,2,53201,430,1,1,1
1,43,2,34964,1474,0,0,3
0,58,2,92816,236,1,0,5
0,41,2,53706,617,1,0,3
0,40,1,158150,0,0,0,4
0,41,2,32185,1417,1,1,3
0,51,2,75662,1465,1,0,4
0,31,1,53109,2044,0,1,4
0,58,1,50467,0,0,0,2
0,54,2,47557,838,0,0,3
1,41,1,20975,2621,0,1,1
0,31,2,10000,645,0,2,1
0,59,1,72997,1176,1,0,2
0,49,2,21130,1584,0,0,1
0,45,2,65082,696,0,0,2
0,37,1,93259,0,1,0,3
0,51,2,42526,2980,1,1,2
0,49,2,73765,0,1,0,4
0,47,1,40629,930,1,0,1
0,51,2,50436,1373,0,0,4
0,43,2,73015,0,1,1,5
0,55,1,37192,0,1,0,2
0,55,1,48601,956,0,0,2
0,35,1,62911,0,0,0,5
0,44,1,97818,467,1,0,4
0,37,1,31920,0,0,0,3
0,53,2,337600,651,1,0,4
0,58,1,44016,363,1,0,2
0,40,1,31229,1418,1,3,2
0,51,2,59555,0,1,0,3
0,36,1,33527,3722,0,1,2
0,57,1,129979,685,1,1,3
0,36,1,117263,143,0,1,4
0,33,2,332593,600,0,1,5
0,37,1,18781,0,0,0,1
0,47,2,59627,1433,1,0,4
0,36,1,58810,139,1,0,4
0,34,1,64347,2547,1,1,2
0,34,2,39585,1036,0,0,3
0,39,1,45373,0,0,1,2
0,40,2,45963,0,0,1,4
0,33,2,39640,9,0,0,4
0,54,1,67674,1383,1,1,3
0,43,1,269677,960,0,0,4
0,58,1,29377,0,1,0,1
0,41,1,89265,738,1,0,3
0,53,2,51217,342,0,1,3
0,48,1,161359,0,0,0,5
0,56,1,72085,365,1,0,3
0,56,1,34812,0,1,0,1
0,38,2,106765,0,0,0,3
0,45,2,34112,0,1,0,3
0,49,1,78023,2661,0,1,4
0,43,1,36314,320,0,1,2
0,35,2,39138,543,1,0,2
0,56,1,43704,0,1,0,1
0,37,1,53110,901,0,1,4
0,50,2,29114,0,1,0,1
0,43,1,49030,35,0,0,2
0,52,1,78297,391,1,0,3
0,30,2,76849,938,0,2,5
0,35,1,102004,3842,1,2,4
0,40,2,64918,28,0,0,3
0,33,2,19283,1748,0,0,2
0,34,1,41841,3079,0,1,2
0,38,1,13469,0,1,0,1
0,43,1,59899,440,0,1,2
0,48,2,30567,772,0,0,2
0,51,1,32995,189,1,0,1
0,42,2,103569,347,1,0,4
0,44,2,34141,0,0,0,2
0,38,2,110940,164,0,2,5
0,35,2,10000,1500,0,0,1
0,35,2,39071,7314,0,3,4
0,48,2,45084,231,0,0,2
0,38,2,48641,599,0,0,4
0,51,1,65509,3769,1,1,1
0,30,2,10000,1173,0,0,1
0,36,2,66500,0,0,0,5
0,36,2,55959,0,0,1,4
0,40,2,24754,278,1,0,2
0,55,2,55133,1176,1,0,4
0,47,1,128893,109,1,0,4
0,40,1,46284,323,0,0,3
0,51,2,34473,437,0,0,2
1,41,1,34064,1311,1,0,2
0,50,2,51904,0,0,0,4
0,56,1,61669,0,1,0,2
0,46,1,156575,0,1,1,5
0,47,2,31472,0,1,0,2
0,51,1,43930,298,1,1,2
0,30,1,69868,448,0,0,5
0,42,2,72411,342,1,0,2
0,30,1,38336,13,0,0,3
1,58,1,50111,7727,0,3,2
0,45,1,93940,0,0,0,2
0,47,1,95463,116,1,0,4
0,49,1,76323,795,1,0,5
0,45,1,74961,279,1,0,1
0,58,2,33906,0,1,0,2
0,54,2,38435,0,1,0,2
0,35,1,77344,50,0,0,4
0,51,1,41203,0,1,0,2
0,48,1,48054,1124,1,0,3
0,56,2,51090,2317,1,0,2
0,47,2,19031,232,0,0,1
0,43,2,55102,990,1,0,3
1,43,2,48152,2777,0,1,3
1,32,1,53589,6332,0,4,4
0,57,2,91149,474,1,0,5
0,53,1,45879,1812,1,1,2
0,48,1,43881,0,1,1,2
0,30,2,11922,1378,0,0,1
0,53,1,46930,34,1,0,3
0,52,2,25248,923,1,0,2
0,39,1,29890,315,0,0,1
0,39,2,42533,158,1,0,3
0,48,2,33189,0,1,0,3
0,43,2,303683,0,1,0,5
0,45,1,45627,0,1,0,2
0,41,2,50818,236,1,0,4
0,35,2,96170,1146,1,0,4
0,48,2,47230,109,1,0,2
0,48,2,89042,0,0,0,5
0,44,2,116852,0,1,0,4
0,30,1,42175,1346,0,1,3
0,42,1,103599,0,0,0,5
0,51,1,59844,1033,0,0,2
0,57,2,114037,0,1,0,4
0,40,2,28146,502,0,0,2
0,48,1,49240,861,1,0,2
0,32,2,12869,833,0,2,1
0,54,1,43315,0,1,0,2
0,37,2,40510,171,0,0,4
0,34,1,32339,2228,0,1,2
1,44,2,32440,1292,1,1,3
0,56,1,77880,3071,1,1,4
0,54,2,46640,0,1,0,3
0,43,1,85367,0,0,0,3
0,46,2,34163,0,1,0,2
0,42,1,46125,3436,1,2,3
0,34,2,62791,706,0,0,3
0,30,2,10000,1088,0,0,1
0,51,2,27723,86,0,0,2
0,31,1,15250,10,0,0,1
0,35,2,25865,728,0,0,2
0,59,1,117982,0,1,0,1
0,33,1,28725,38,0,0,2
0,55,1,70049,4495,1,2,3
0,41,1,78868,0,1,0,4
0,40,2,14003,0,0,1,1
0,55,1,94460,0,0,0,5
0,41,1,54029,331,0,0,4
0,38,1,24529,0,0,0,2
0,43,1,165510,1212,0,2,5
1,52,2,94804,1534,1,0,2
0,48,1,49600,844,1,0,3
0,48,2,50454,503,1,0,3
0,37,2,59866,1511,0,1,4
0,30,1,21416,191,0,0,2
0,40,2,41078,0,0,0,3
0,31,2,42444,393,0,0,4
0,56,2,60841,765,1,0,4
0,38,1,73631,0,0,0,5
0,42,2,14266,685,0,0,1
0,56,2,63199,11,1,0,4
0,42,2,76491,0,0,0,4
0,43,2,20733,0,0,0,1
0,48,2,67384,133,1,0,4
0,51,2,52789,0,1,0,2
0,44,1,41639,121,1,0,1
0,41,1,164817,543,0,0,2
0,51,2,42057,201,1,0,1
1,37,1,34765,6452,0,3,2
0,32,2,81001,989,0,0,1
0,50,2,60918,847,1,0,4
0,42,2,31965,74,0,0,2
0,55,2,94080,1401,1,0,4
0,30,2,85473,0,0,0,4
0,36,1,66451,0,0,0,3
0,54,2,33727,183,1,0,1
0,56,1,30478,0,1,1,1
0,34,1,52878,1006,0,0,4
0,57,2,44768,0,1,0,1
0,41,2,58167,244,0,0,2
0,31,1,44659,0,0,0,3
0,47,1,50901,0,1,0,3
0,49,1,56261,153,0,0,2
0,43,2,23485,218,0,0,2
0,36,2,24167,680,0,0,2
0,32,1,45149,1169,0,1,4
0,55,1,142537,29,1,0,4
0,42,1,58385,0,0,0,3
0,50,1,50374,283,1,1,3
0,37,1,30618,0,0,0,2
1,56,2,51475,553,1,2,2
0,45,1,29142,1282,0,0,1
0,33,2,16003,0,0,1,2
0,59,2,53942,0,1,0,1
0,33,1,60044,0,0,0,2
0,51,2,47542,0,0,0,3
0,32,1,22370,0,0,0,2
0,34,2,21537,225,0,0,2
0,44,2,24405,1681,0,0,2
0,47,1,44964,0,0,0,2
1,48,1,40484,4112,1,1,2
0,34,1,11523,0,0,0,1
0,50,2,50591,2397,0,1,2
0,34,2,64828,0,0,0,3
0,37,2,20947,607,0,0,2
0,38,2,60329,0,0,0,3
0,45,1,42558,1785,0,0,3
0,36,1,17836,0,0,1,1
0,32,2,16110,2099,0,0,2
0,35,2,63089,343,0,0,3
0,45,2,35005,819,0,0,1
0,47,1,38543,0,0,0,2
0,53,2,50718,663,1,0,2
0,48,1,66416,15,0,0,2
0,46,1,157053,1432,0,0,2
0,52,1,244946,1442,1,1,4
0,54,2,70046,0,1,0,3
0,37,2,24770,1640,0,1,2
0,41,2,23418,0,0,0,2
0,31,1,23224,1592,0,1,2
0,48,1,49360,760,1,1,3
0,55,1,38433,2222,0,2,2
0,48,1,159956,3604,1,1,5
0,30,2,24277,0,0,0,3
0,36,2,12068,778,0,0,1
0,34,2,27703,0,0,0,3
0,38,2,32829,0,1,1,2
0,39,2,139264,0,0,0,4
0,32,1,74462,953,0,0,2
0,31,2,98276,0,0,0,4
0,48,2,111435,1230,0,0,5
0,51,2,69237,504,1,0,4
0,54,2,99098,0,1,0,1
0,37,1,75430,0,1,0,5
0,36,2,23371,0,0,0,2
0,48,2,28977,465,0,0,2
0,57,2,48116,494,1,0,3
0,53,2,81793,2695,1,1,4
0,33,1,86254,2352,0,3,4
0,48,2,65920,0,1,0,4
0,31,2,18807,0,0,0,2
0,59,2,72727,2276,1,0,4
0,32,1,26472,0,0,0,2
0,57,2,31642,0,1,0,1
0,42,1,31048,1942,1,1,2
0,50,2,29059,0,1,0,2
0,34,1,23954,0,0,0,2
0,36,1,46118,0,0,0,3
0,38,2,15394,338,1,0,1
0,53,2,105307,1255,1,1,2
0,54,2,67657,0,1,0,3
0,41,1,91348,149,0,0,3
0,44,2,70015,0,1,1,4
0,33,2,82736,0,1,0,5
0,30,1,30000,0,0,0,2
0,33,2,27860,0,0,0,2
0,49,2,27456,50,1,0,2
0,51,2,31727,1101,0,0,2
0,32,1,21505,914,0,1,2
0,57,2,160329,0,0,0,5
0,51,2,62634,571,1,0,3
0,59,2,93029,184,1,0,3
0,45,1,131115,581,0,0,3
0,40,2,58554,637,0,0,3
0,55,1,229815,7612,1,3,3
0,35,1,65670,0,1,0,5
0,57,2,43917,0,1,0,3
0,44,2,43503,0,0,0,4
0,55,1,93692,597,1,0,2
0,35,1,27912,508,0,0,2
0,36,2,25728,0,0,0,2
0,36,2,31873,76,0,0,3
0,43,2,28410,0,0,0,2
0,34,1,105243,583,0,0,4
0,41,1,30305,0,1,1,2
0,57,2,65100,566,1,0,3
0,43,2,41337,0,1,0,3
0,51,2,19482,0,1,0,1
0,39,1,77181,903,0,0,5
0,31,2,22897,1901,0,0,2
0,50,2,32211,2288,1,0,2
0,59,1,77948,700,1,0,2
0,47,2,63187,2351,0,1,3
0,54,2,64999,0,1,0,4
0,44,2,65008,335,0,0,5
0,30,1,11453,0,0,1,1
0,31,1,47891,0,0,0,2
0,37,1,27871,0,1,0,1
1,40,2,35536,60,0,1,3
1,59,2,42862,659,1,0,3
0,45,1,34502,0,0,0,2
0,44,2,37629,118,1,0,1
0,51,2,59365,183,1,0,3
0,43,2,48682,1913,0,1,2
0,52,2,21771,329,1,1,1
0,58,2,80873,1848,0,1,4
0,53,1,79466,1161,1,0,4
0,50,1,75091,364,1,0,5
0,57,2,97348,574,1,0,5
0,48,1,57916,0,0,0,2
0,56,2,38521,625,1,0,2
0,41,2,21004,0,0,0,2
0,54,1,39166,737,1,0,2
0,40,2,49250,0,1,0,3
1,34,2,12623,408,0,1,1
0,32,1,73821,0,0,0,4
0,53,2,81681,733,0,0,3
0,31,2,71242,0,0,0,4
0,58,1,30459,1133,1,0,1
0,36,1,33756,4291,0,3,2
0,41,1,153434,0,0,1,2
0,53,1,57092,1091,1,0,2
0,38,1,29519,469,0,0,2
0,30,1,20883,479,0,0,2
0,47,1,84612,643,0,0,4
0,48,1,35403,0,1,0,1
0,52,2,182321,0,0,0,2
0,31,2,45628,944,0,0,5
0,40,2,24625,629,0,0,2
0,55,1,260917,924,1,1,4
0,40,1,28359,160,0,0,1
0,41,2,19892,0,0,0,1
0,54,2,65288,0,0,0,5
0,43,2,14832,197,1,0,1
0,42,1,28382,0,0,1,2
0,44,1,27546,1622,0,0,1
0,44,1,58956,493,1,0,4
0,34,1,15062,565,1,0,1
0,55,2,40818,287,0,0,2
0,32,1,53181,319,0,1,4
1,45,1,135214,5298,0,2,5
0,59,1,88322,116,1,0,4
0,45,1,142195,0,0,0,5
0,54,2,68195,0,1,0,2
0,33,2,50367,0,0,0,4
1,57,2,61027,7145,1,3,4
0,56,2,124716,616,1,0,1
0,40,2,27386,0,0,0,2
0,54,2,50055,0,1,0,2
0,30,2,26180,0,0,0,3
0,49,1,34465,0,1,0,1
0,58,1,46849,1705,1,1,2
0,40,2,18692,84,0,0,1
0,32,1,67392,1025,0,0,5
0,42,1,18406,0,0,0,1
0,40,1,33178,28,0,1,2
0,52,2,33047,236,1,0,2
0,47,2,65025,579,1,0,1
0,41,1,45453,0,0,0,3
0,59,2,66507,105,1,0,5
0,53,1,61342,425,1,0,3
0,56,1,49146,559,1,0,2
0,38,1,14140,212,1,0,1
0,32,1,27947,37,0,0,2
0,52,1,65183,719,0,0,2
0,42,1,56513,463,0,1,4
0,35,1,193398,411,0,0,4
0,57,1,92400,0,1,0,3
0,35,2,58341,0,0,0,4
0,30,1,54344,130,0,0,5
0,53,1,72517,415,1,0,4
0,41,2,23468,905,0,0,1
0,47,2,96590,346,0,0,5
0,56,1,227455,0,1,0,5
0,52,1,207713,9,0,0,4
1,41,2,23833,575,0,0,2
0,41,2,50400,1619,0,0,2
0,49,2,32729,107,0,0,1
0,54,1,72278,0,1,0,3
0,54,1,39144,0,1,0,2
0,54,2,79266,282,1,0,5
0,39,2,49921,291,1,1,3
0,54,1,101288,136,1,1,5
0,36,1,141446,0,0,0,3
0,48,2,32027,3650,1,1,2
0,59,2,32588,1185,1,0,1
0,56,1,78054,357,1,0,3
0,59,1,88727,176,1,0,3
0,49,1,38951,0,1,0,2
0,49,1,77973,49,1,0,4
0,38,1,60658,478,0,2,2
0,44,2,41783,0,1,0,3
0,39,2,66767,0,1,0,5
0,40,2,63782,3761,0,1,5
0,58,1,66806,334,1,0,3
0,41,2,58566,855,0,0,3
0,51,2,90994,0,1,0,3
0,34,2,179056,570,0,0,5
0,58,1,71927,0,1,0,3
0,39,1,42950,359,0,0,2
0,59,2,39225,317,1,0,2
0,34,2,44306,0,0,0,2
0,55,2,33167,0,1,0,2
0,40,2,71871,531,0,0,5
0,50,2,34873,658,1,0,2
0,58,1,89188,60,1,0,3
0,46,1,70577,1018,1,0,4
0,38,2,74347,0,0,0,4
0,58,2,45638,0,1,0,3
0,53,1,99046,680,1,0,3
0,48,2,61779,0,1,0,3
0,55,2,61672,557,1,0,3
0,43,2,45910,0,1,0,2
0,36,1,73836,377,0,0,2
0,45,1,34034,1282,1,0,2
0,41,2,28277,0,0,0,2
0,37,1,54958,295,0,0,3
0,47,1,33295,10,0,0,2
0,30,1,59635,3108,0,1,5
0,44,2,71478,2086,1,1,3
